segment,day_start_approx,return_start_percent_approx,day_end_approx,return_end_percent_approx,marker_bridge
5214,44.444444,1.124101,44.555556,1.124101,False
5215,44.444444,-0.589286,44.555556,-0.589286,False
5216,44.444444,-2.473214,44.555556,-2.473214,False
5217,44.444444,-3.821429,44.555556,-3.821429,False
5218,44.444444,-5.517857,44.555556,-5.526786,False
5219,44.444444,-6.205357,44.555556,-6.223214,False
5220,44.555556,6.456835,44.666667,6.456835,False
5221,44.555556,6.303957,44.666667,6.294964,False
5222,44.555556,3.785971,44.666667,3.785971,False
5223,44.555556,2.194245,44.666667,2.194245,False
5224,44.555556,1.124101,44.666667,1.115108,False
5225,44.555556,-0.589286,44.666667,-0.607143,False
5226,44.555556,-2.473214,44.666667,-2.491071,False
5227,44.555556,-3.821429,44.666667,-3.830357,False
5228,44.555556,-5.526786,44.666667,-5.526786,False
5229,44.555556,-6.223214,44.666667,-6.223214,False
5230,44.666667,6.456835,44.777778,6.438849,False
5231,44.666667,6.294964,44.777778,6.285971,False
5232,44.666667,3.785971,44.777778,3.785971,False
5233,44.666667,2.194245,44.777778,2.185252,False
5234,44.666667,1.115108,44.777778,1.088129,False
5235,44.666667,-0.607143,44.777778,-0.607143,False
5236,44.666667,-2.491071,44.777778,-2.491071,False
5237,44.666667,-3.830357,44.777778,-3.830357,False
5238,44.666667,-5.526786,44.777778,-5.526786,False
5239,44.666667,-6.223214,44.777778,-6.223214,False
5240,44.777778,6.438849,44.888889,6.429856,False
5241,44.777778,6.285971,44.888889,6.276978,False
5242,44.777778,3.785971,44.888889,3.776978,False
5243,44.777778,2.185252,44.888889,2.194245,False
5244,44.777778,1.088129,44.888889,1.088129,False
5245,44.777778,-0.607143,44.888889,-0.616071,False
5246,44.777778,-2.491071,44.888889,-2.491071,False
5247,44.777778,-3.830357,44.888889,-3.821429,False
5248,44.777778,-5.526786,44.888889,-5.5,False
5249,44.777778,-6.223214,44.888889,-6.223214,False
5250,44.888889,6.429856,45.0,6.420863,False
5251,44.888889,6.276978,45.0,6.258993,False
5252,44.888889,3.776978,45.0,3.776978,False
5253,44.888889,2.194245,45.0,2.194245,False
5254,44.888889,1.088129,45.0,1.088129,False
5255,44.888889,-0.616071,45.0,-0.616071,False
5256,44.888889,-2.491071,45.0,-2.491071,False
5257,44.888889,-3.821429,45.0,-3.821429,False
5258,44.888889,-5.5,45.0,-5.482143,False
5259,44.888889,-6.223214,45.0,-6.232143,False
5260,45.0,6.420863,45.111111,6.420863,False
5261,45.0,6.258993,45.111111,6.258993,False
5262,45.0,3.776978,45.111111,3.776978,False
5263,45.0,2.194245,45.111111,2.194245,False
5264,45.0,1.088129,45.111111,1.079137,False
5265,45.0,-0.616071,45.111111,-0.616071,False
5266,45.0,-2.491071,45.111111,-2.491071,False
5267,45.0,-3.821429,45.111111,-3.821429,False
5268,45.0,-5.482143,45.111111,-5.455357,False
5269,45.0,-6.232143,45.111111,-6.232143,False
5270,45.111111,6.420863,45.222222,6.420863,False
5271,45.111111,6.258993,45.222222,6.258993,False
5272,45.111111,3.776978,45.222222,3.776978,False
5273,45.111111,2.194245,45.222222,2.203237,False
5274,45.111111,1.079137,45.222222,1.079137,False
5275,45.111111,-0.616071,45.222222,-0.616071,False
5276,45.111111,-2.491071,45.222222,-2.491071,False
5277,45.111111,-3.821429,45.222222,-3.8125,False
5278,45.111111,-5.455357,45.222222,-5.455357,False
5279,45.111111,-6.232143,45.222222,-6.232143,False
5280,45.222222,6.420863,45.333333,6.420863,False
5281,45.222222,6.258993,45.333333,6.258993,False
5282,45.222222,3.776978,45.333333,3.767986,False
5283,45.222222,2.203237,45.333333,2.21223,False
5284,45.222222,1.079137,45.333333,1.079137,False
5285,45.222222,-0.616071,45.333333,-0.616071,False
5286,45.222222,-2.491071,45.333333,-2.491071,False
5287,45.222222,-3.8125,45.333333,-3.803571,False
5288,45.222222,-5.455357,45.333333,-5.455357,False
5289,45.222222,-6.232143,45.333333,-6.232143,False
5290,45.333333,6.420863,45.444444,6.420863,False
5291,45.333333,6.258993,45.444444,6.25,False
5292,45.333333,3.767986,45.444444,3.767986,False
5293,45.333333,2.21223,45.444444,2.21223,False
5294,45.333333,1.079137,45.444444,1.079137,False
5295,45.333333,-0.616071,45.444444,-0.616071,False
5296,45.333333,-2.491071,45.444444,-2.491071,False
5297,45.333333,-3.803571,45.444444,-3.803571,False
5298,45.333333,-5.455357,45.444444,-5.455357,False
5299,45.333333,-6.232143,45.444444,-6.241071,False
5300,45.444444,6.420863,45.555556,6.420863,False
5301,45.444444,6.25,45.555556,6.241007,False
5302,45.444444,3.767986,45.555556,3.767986,False
5303,45.444444,2.21223,45.555556,2.21223,False
5304,45.444444,1.079137,45.555556,1.079137,False
5305,45.444444,-0.616071,45.555556,-0.616071,False
5306,45.444444,-2.491071,45.555556,-2.508929,False
5307,45.444444,-3.803571,45.555556,-3.803571,False
5308,45.444444,-5.455357,45.555556,-5.464286,False
5309,45.444444,-6.241071,45.555556,-6.241071,False
5310,45.555556,6.420863,45.666667,6.420863,False
5311,45.555556,6.241007,45.666667,6.241007,False
5312,45.555556,3.767986,45.666667,3.767986,False
5313,45.555556,2.21223,45.666667,2.21223,False
5314,45.555556,1.079137,45.666667,1.079137,False
5315,45.555556,-0.616071,45.666667,-0.616071,False
5316,45.555556,-2.508929,45.666667,-2.508929,False
5317,45.555556,-3.803571,45.666667,-3.803571,False
5318,45.555556,-5.464286,45.666667,-5.473214,False
5319,45.555556,-6.241071,45.666667,-6.25,False
5320,45.666667,6.420863,45.777778,6.429856,False
5321,45.666667,6.241007,45.777778,6.232014,False
5322,45.666667,3.767986,45.777778,3.767986,False
5323,45.666667,2.21223,45.777778,2.21223,False
5324,45.666667,1.079137,45.777778,1.079137,False
5325,45.666667,-0.616071,45.777778,-0.616071,False
5326,45.666667,-2.508929,45.777778,-2.508929,False
5327,45.666667,-3.803571,45.777778,-3.803571,False
5328,45.666667,-5.473214,45.777778,-5.482143,False
5329,45.666667,-6.25,45.777778,-6.25,False
5330,45.777778,6.429856,45.888889,6.429856,False
5331,45.777778,6.232014,45.888889,6.223022,False
5332,45.777778,3.767986,45.888889,3.776978,False
5333,45.777778,2.21223,45.888889,2.221223,False
5334,45.777778,1.079137,45.888889,1.079137,False
5335,45.777778,-0.616071,45.888889,-0.616071,False
5336,45.777778,-2.508929,45.888889,-2.517857,False
5337,45.777778,-3.803571,45.888889,-3.803571,False
5338,45.777778,-5.482143,45.888889,-5.5,False
5339,45.777778,-6.25,45.888889,-6.258929,False
5340,45.888889,6.429856,46.0,6.438849,False
5341,45.888889,6.223022,46.0,6.223022,False
5342,45.888889,3.776978,46.0,3.776978,False
5343,45.888889,2.221223,46.0,2.221223,False
5344,45.888889,1.079137,46.0,1.079137,False
5345,45.888889,-0.616071,46.0,-0.616071,False
5346,45.888889,-2.517857,46.0,-2.526786,False
5347,45.888889,-3.803571,46.0,-3.794643,False
5348,45.888889,-5.5,46.0,-5.508929,False
5349,45.888889,-6.258929,46.0,-6.267857,False
5350,46.0,6.438849,46.111111,6.438849,False
5351,46.0,6.223022,46.111111,6.214029,False
5352,46.0,3.776978,46.111111,3.785971,False
5353,46.0,2.221223,46.111111,2.221223,False
5354,46.0,1.079137,46.111111,1.079137,False
5355,46.0,-0.616071,46.111111,-0.616071,False
5356,46.0,-2.526786,46.111111,-2.526786,False
5357,46.0,-3.794643,46.111111,-3.794643,False
5358,46.0,-5.508929,46.111111,-5.535714,False
5359,46.0,-6.267857,46.111111,-6.276786,False
5360,46.111111,6.438849,46.222222,6.438849,False
5361,46.111111,6.214029,46.222222,6.205036,False
5362,46.111111,3.785971,46.222222,3.785971,False
5363,46.111111,2.221223,46.222222,2.221223,False
5364,46.111111,1.079137,46.222222,1.079137,False
5365,46.111111,-0.616071,46.222222,-0.616071,False
5366,46.111111,-2.526786,46.222222,-2.526786,False
5367,46.111111,-3.794643,46.222222,-3.794643,False
5368,46.111111,-5.535714,46.222222,-5.5625,False
5369,46.111111,-6.276786,46.222222,-6.285714,False
5370,46.222222,6.438849,46.333333,6.447842,False
5371,46.222222,6.205036,46.333333,6.205036,False
5372,46.222222,3.785971,46.333333,3.785971,False
5373,46.222222,2.221223,46.333333,2.221223,False
5374,46.222222,1.079137,46.333333,1.088129,False
5375,46.222222,-0.616071,46.333333,-0.616071,False
5376,46.222222,-2.526786,46.333333,-2.535714,False
5377,46.222222,-3.794643,46.333333,-3.794643,False
5378,46.222222,-5.5625,46.333333,-5.589286,False
5379,46.222222,-6.285714,46.333333,-6.285714,False
5380,46.333333,6.447842,46.444444,6.456835,False
5381,46.333333,6.205036,46.444444,6.205036,False
5382,46.333333,3.785971,46.444444,3.785971,False
5383,46.333333,2.221223,46.444444,2.221223,False
5384,46.333333,1.088129,46.444444,1.088129,False
5385,46.333333,-0.616071,46.444444,-0.616071,False
5386,46.333333,-2.535714,46.444444,-2.535714,False
5387,46.333333,-3.794643,46.444444,-3.794643,False
5388,46.333333,-5.589286,46.444444,-5.598214,False
5389,46.333333,-6.285714,46.444444,-6.294643,False
5390,46.444444,6.456835,46.555556,6.456835,False
5391,46.444444,6.205036,46.555556,6.205036,False
5392,46.444444,3.785971,46.555556,3.785971,False
5393,46.444444,2.221223,46.555556,2.221223,False
5394,46.444444,1.088129,46.555556,1.079137,False
5395,46.444444,-0.616071,46.555556,-0.607143,False
5396,46.444444,-2.535714,46.555556,-2.535714,False
5397,46.444444,-3.794643,46.555556,-3.794643,False
5398,46.444444,-5.598214,46.555556,-5.607143,False
5399,46.444444,-6.294643,46.555556,-6.3125,False
5400,46.555556,6.456835,46.666667,6.456835,False
5401,46.555556,6.205036,46.666667,6.205036,False
5402,46.555556,3.785971,46.666667,3.785971,False
5403,46.555556,2.221223,46.666667,2.221223,False
5404,46.555556,1.079137,46.666667,1.079137,False
5405,46.555556,-0.607143,46.666667,-0.607143,False
5406,46.555556,-2.535714,46.666667,-2.553571,False
5407,46.555556,-3.794643,46.666667,-3.794643,False
5408,46.555556,-5.607143,46.666667,-5.616071,False
5409,46.555556,-6.3125,46.666667,-6.321429,False
5410,46.666667,6.456835,46.777778,6.456835,False
5411,46.666667,6.205036,46.777778,6.205036,False
5412,46.666667,3.785971,46.777778,3.794964,False
5413,46.666667,2.221223,46.777778,2.221223,False
5414,46.666667,1.079137,46.777778,1.079137,False
5415,46.666667,-0.607143,46.777778,-0.598214,False
5416,46.666667,-2.553571,46.777778,-2.553571,False
5417,46.666667,-3.794643,46.777778,-3.794643,False
5418,46.666667,-5.616071,46.777778,-5.633929,False
5419,46.666667,-6.321429,46.777778,-6.330357,False
5420,46.777778,6.456835,46.888889,6.456835,False
5421,46.777778,6.205036,46.888889,6.205036,False
5422,46.777778,3.794964,46.888889,3.794964,False
5423,46.777778,2.221223,46.888889,2.221223,False
5424,46.777778,1.079137,46.888889,1.079137,False
5425,46.777778,-0.598214,46.888889,-0.598214,False
5426,46.777778,-2.553571,46.888889,-2.553571,False
5427,46.777778,-3.794643,46.888889,-3.8125,False
5428,46.777778,-5.633929,46.888889,-5.633929,False
5429,46.777778,-6.330357,46.888889,-6.348214,False
5430,46.888889,6.456835,47.0,6.456835,False
5431,46.888889,6.205036,47.0,6.205036,False
5432,46.888889,3.794964,47.0,3.794964,False
5433,46.888889,2.221223,47.0,2.221223,False
5434,46.888889,1.079137,47.0,1.088129,False
5435,46.888889,-0.598214,47.0,-0.598214,False
5436,46.888889,-2.553571,47.0,-2.553571,False
5437,46.888889,-3.8125,47.0,-3.8125,False
5438,46.888889,-5.633929,47.0,-5.633929,False
5439,46.888889,-6.348214,47.0,-6.357143,False
5440,47.0,6.456835,47.111111,6.456835,False
5441,47.0,6.205036,47.111111,6.205036,False
5442,47.0,3.794964,47.111111,3.794964,False
5443,47.0,2.221223,47.111111,2.221223,False
5444,47.0,1.088129,47.111111,1.088129,False
5445,47.0,-0.598214,47.111111,-0.598214,False
5446,47.0,-2.553571,47.111111,-2.571429,False
5447,47.0,-3.8125,47.111111,-3.8125,False
5448,47.0,-5.633929,47.111111,-5.633929,False
5449,47.0,-6.357143,47.111111,-6.375,False
5450,47.111111,6.456835,47.222222,6.456835,False
5451,47.111111,6.205036,47.222222,6.205036,False
5452,47.111111,3.794964,47.222222,3.794964,False
5453,47.111111,2.221223,47.222222,2.221223,False
5454,47.111111,1.088129,47.222222,1.088129,False
5455,47.111111,-0.598214,47.222222,-0.589286,False
5456,47.111111,-2.571429,47.222222,-2.571429,False
5457,47.111111,-3.8125,47.222222,-3.821429,False
5458,47.111111,-5.633929,47.222222,-5.633929,False
5459,47.111111,-6.375,47.222222,-6.392857,False
5460,47.222222,6.456835,47.333333,6.456835,False
5461,47.222222,6.205036,47.333333,6.205036,False
5462,47.222222,3.794964,47.333333,3.794964,False
5463,47.222222,2.221223,47.333333,2.221223,False
5464,47.222222,1.088129,47.333333,1.088129,False
5465,47.222222,-0.589286,47.333333,-0.589286,False
5466,47.222222,-2.571429,47.333333,-2.571429,False
5467,47.222222,-3.821429,47.333333,-3.830357,False
5468,47.222222,-5.633929,47.333333,-5.625,False
5469,47.222222,-6.392857,47.333333,-6.392857,False
5470,47.333333,6.456835,47.444444,6.456835,False
5471,47.333333,6.205036,47.444444,6.205036,False
5472,47.333333,3.794964,47.444444,3.785971,False
5473,47.333333,2.221223,47.444444,2.221223,False
5474,47.333333,1.088129,47.444444,1.088129,False
5475,47.333333,-0.589286,47.444444,-0.589286,False
5476,47.333333,-2.571429,47.444444,-2.571429,False
5477,47.333333,-3.830357,47.444444,-3.839286,False
5478,47.333333,-5.625,47.444444,-5.616071,False
5479,47.333333,-6.392857,47.444444,-6.410714,False
5480,47.444444,6.456835,47.555556,6.447842,False
5481,47.444444,6.205036,47.555556,6.205036,False
5482,47.444444,3.785971,47.555556,3.785971,False
5483,47.444444,2.221223,47.555556,2.221223,False
5484,47.444444,1.088129,47.555556,1.088129,False
5485,47.444444,-0.589286,47.555556,-0.598214,False
5486,47.444444,-2.571429,47.555556,-2.571429,False
5487,47.444444,-3.839286,47.555556,-3.839286,False
5488,47.444444,-5.616071,47.555556,-5.616071,False
5489,47.444444,-6.410714,47.555556,-6.428571,False
5490,47.555556,6.447842,47.666667,6.438849,False
5491,47.555556,6.205036,47.666667,6.205036,False
5492,47.555556,3.785971,47.666667,3.785971,False
5493,47.555556,2.221223,47.666667,2.221223,False
5494,47.555556,1.088129,47.666667,1.088129,False
5495,47.555556,-0.598214,47.666667,-0.598214,False
5496,47.555556,-2.571429,47.666667,-2.580357,False
5497,47.555556,-3.839286,47.666667,-3.857143,False
5498,47.555556,-5.616071,47.666667,-5.616071,False
5499,47.555556,-6.428571,47.666667,-6.446429,False
5500,47.666667,6.438849,47.777778,6.438849,False
5501,47.666667,6.205036,47.777778,6.205036,False
5502,47.666667,3.785971,47.777778,3.785971,False
5503,47.666667,2.221223,47.777778,2.221223,False
5504,47.666667,1.088129,47.777778,1.088129,False
5505,47.666667,-0.598214,47.777778,-0.598214,False
5506,47.666667,-2.580357,47.777778,-2.580357,False
5507,47.666667,-3.857143,47.777778,-3.866071,False
5508,47.666667,-5.616071,47.777778,-5.607143,False
5509,47.666667,-6.446429,47.777778,-6.446429,False
5510,47.777778,6.438849,47.888889,6.429856,False
5511,47.777778,6.205036,47.888889,6.196043,False
5512,47.777778,3.785971,47.888889,3.785971,False
5513,47.777778,2.221223,47.888889,2.221223,False
5514,47.777778,1.088129,47.888889,1.088129,False
5515,47.777778,-0.598214,47.888889,-0.598214,False
5516,47.777778,-2.580357,47.888889,-2.580357,False
5517,47.777778,-3.866071,47.888889,-3.875,False
5518,47.777778,-5.607143,47.888889,-5.598214,False
5519,47.777778,-6.446429,47.888889,-6.464286,False
5520,47.888889,6.429856,48.0,6.420863,False
5521,47.888889,6.196043,48.0,6.18705,False
5522,47.888889,3.785971,48.0,3.785971,False
5523,47.888889,2.221223,48.0,2.230216,False
5524,47.888889,1.088129,48.0,1.088129,False
5525,47.888889,-0.598214,48.0,-0.598214,False
5526,47.888889,-2.580357,48.0,-2.589286,False
5527,47.888889,-3.875,48.0,-3.875,False
5528,47.888889,-5.598214,48.0,-5.598214,False
5529,47.888889,-6.464286,48.0,-6.473214,False
5530,48.0,6.420863,48.111111,6.411871,False
5531,48.0,6.18705,48.111111,6.18705,False
5532,48.0,3.785971,48.111111,3.785971,False
5533,48.0,2.230216,48.111111,2.230216,False
5534,48.0,1.088129,48.111111,1.097122,False
5535,48.0,-0.598214,48.111111,-0.598214,False
5536,48.0,-2.589286,48.111111,-2.598214,False
5537,48.0,-3.875,48.111111,-3.892857,False
5538,48.0,-5.598214,48.111111,-5.580357,False
5539,48.0,-6.473214,48.111111,-6.482143,False
5540,48.111111,6.411871,48.222222,6.411871,False
5541,48.111111,6.18705,48.222222,6.169065,False
5542,48.111111,3.785971,48.222222,3.785971,False
5543,48.111111,2.230216,48.222222,2.239209,False
5544,48.111111,1.097122,48.222222,1.106115,False
5545,48.111111,-0.598214,48.222222,-0.607143,False
5546,48.111111,-2.598214,48.222222,-2.598214,False
5547,48.111111,-3.892857,48.222222,-3.901786,False
5548,48.111111,-5.580357,48.222222,-5.580357,False
5549,48.111111,-6.482143,48.222222,-6.491071,False
5550,48.222222,6.411871,48.333333,6.402878,False
5551,48.222222,6.169065,48.333333,6.169065,False
5552,48.222222,3.785971,48.333333,3.785971,False
5553,48.222222,2.239209,48.333333,2.239209,False
5554,48.222222,1.106115,48.333333,1.106115,False
5555,48.222222,-0.607143,48.333333,-0.616071,False
5556,48.222222,-2.598214,48.333333,-2.616071,False
5557,48.222222,-3.901786,48.333333,-3.910714,False
5558,48.222222,-5.580357,48.333333,-5.580357,False
5559,48.222222,-6.491071,48.333333,-6.5,False
5560,48.333333,6.402878,48.444444,6.402878,False
5561,48.333333,6.169065,48.444444,6.169065,False
5562,48.333333,3.785971,48.444444,3.785971,False
5563,48.333333,2.239209,48.444444,2.239209,False
5564,48.333333,1.106115,48.444444,1.115108,False
5565,48.333333,-0.616071,48.444444,-0.616071,False
5566,48.333333,-2.616071,48.444444,-2.616071,False
5567,48.333333,-3.910714,48.444444,-3.919643,False
5568,48.333333,-5.580357,48.444444,-5.580357,False
5569,48.333333,-6.5,48.444444,-6.508929,False
5570,48.444444,6.402878,48.555556,6.402878,False
5571,48.444444,6.169065,48.555556,6.169065,False
5572,48.444444,3.785971,48.555556,3.785971,False
5573,48.444444,2.239209,48.555556,2.239209,False
5574,48.444444,1.115108,48.555556,1.115108,False
5575,48.444444,-0.616071,48.555556,-0.616071,False
5576,48.444444,-2.616071,48.555556,-2.625,False
5577,48.444444,-3.919643,48.555556,-3.928571,False
5578,48.444444,-5.580357,48.555556,-5.589286,False
5579,48.444444,-6.508929,48.555556,-6.517857,False
5580,48.555556,6.402878,48.666667,6.402878,False
