occurrence_id,deck,deck_path,slide_number,hidden_slide,occurrence_ordinal,asset_kind,object_id,object_name,alt_title,alt_description,decorative,relationship_id,relationship_type,media_path,external,crop,image_format,mime_type,width_px,height_px,bytes,sha256,duplicate_group,duplicate_occurrences
DPN01. Decision Process:s77:o2,DPN01. Decision Process.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN01. Decision Process.pptx",77,True,2,embedded-image,17418,Picture 7,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image45.png,False,,PNG,image/png,1384,234,30353,9b400116e829e850b0fa0ef5d77eb3e2d07f29bf6374f71dc31f5a92b95767dc,sha256:9b400116e829e850,1
DPN01. Decision Process:s80:o1,DPN01. Decision Process.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN01. Decision Process.pptx",80,True,1,embedded-image,32,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image46.png,False,,PNG,image/png,1496,1270,917802,e869ad025a9a7fc40c101a72028cdb66e53088d3dd7a41e0c9e1f9aa268974f2,sha256:e869ad025a9a7fc4,2
DPN01. Decision Process:s81:o1,DPN01. Decision Process.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN01. Decision Process.pptx",81,True,1,embedded-image,50,Image 0,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image46.png,False,,PNG,image/png,1496,1270,917802,e869ad025a9a7fc40c101a72028cdb66e53088d3dd7a41e0c9e1f9aa268974f2,sha256:e869ad025a9a7fc4,2
DPN01. Decision Process:s83:o1,DPN01. Decision Process.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN01. Decision Process.pptx",83,True,1,embedded-image,9,Picture 2,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image47.jpeg,False,t=8296,JPEG,image/jpeg,1000,1375,975537,4580ea9bff72a2958754d8927d31afdf2dfa8fa5cf17ec330d6a25cfa1b86362,sha256:4580ea9bff72a295,1
DPN01. Decision Process:s84:o1,DPN01. Decision Process.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN01. Decision Process.pptx",84,True,1,embedded-image,12,Picture 2,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image48.jpeg,False,,JPEG,image/jpeg,311,729,142308,008fb98756a2cdca2852201fa1ef703bca47b3cd3b8c1059c6d1f93b413436ac,sha256:008fb98756a2cdca,1
DPN02. Attention_Prediction_Expectation:s1:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",1,False,1,embedded-image,7,Picture 6,,d91837afee80b4a5a8b18d886b2c7a56a2787077_v3.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image1.png,False,,PNG,image/png,1672,941,1644698,43ee252327f20fee89672d0f28c661d6db773d1cf4049bd6b69e1d1add96350f,sha256:43ee252327f20fee,1
DPN02. Attention_Prediction_Expectation:s5:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",5,False,1,embedded-image,6,"Awareness Test - Odyssey Teams (720p, h264)",,,False,rId6,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image2.png,False,,PNG,image/png,1280,720,28127,1dd54f4a12b620f5e961231a18a25415921ce9473642b3f39cdd6f1903937e30,sha256:1dd54f4a12b620f5,1
DPN02. Attention_Prediction_Expectation:s6:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",6,False,1,embedded-image,6,Picture 5,,7a53570d73eff657fb044248040f2d0d8fa93d00_v3.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image3.png,False,,PNG,image/png,1672,941,1311369,6983e35bfab3cadc50be893c413d2528b1b2ced8a4721ec771c9f74fb35ce22a,sha256:6983e35bfab3cadc,1
DPN02. Attention_Prediction_Expectation:s7:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",7,False,1,embedded-image,8,Image 0,,/mnt/data/revised_assets/slide07_img04_9ce6a47f963f.jpg,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image4.jpeg,False,,JPEG,image/jpeg,330,258,43710,2301d027246ed293a168835fea2cfe8f0018be1b8e16baffa1ae82a968808314,sha256:2301d027246ed293,1
DPN02. Attention_Prediction_Expectation:s8:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",8,False,1,embedded-image,12,Picture 11,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image5.png,False,,PNG,image/png,2006,948,745521,4d34efb8990d981b486b3163a8e9ae7e44bfe992208b37bfbdeead1ab73f892f,sha256:4d34efb8990d981b,1
DPN02. Attention_Prediction_Expectation:s10:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",10,False,1,embedded-image,6,Image 0,,/mnt/data/a_realistic_cinematic_classroom_scene_photographe.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image6.jpeg,False,,JPEG,image/jpeg,1262,941,255850,c5c1bc1ee07900ed505da63bca5d4bb95ae080e109ee67c57f17e94b426e2b47,sha256:c5c1bc1ee07900ed,1
DPN02. Attention_Prediction_Expectation:s13:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",13,False,1,embedded-image,4,Image 0,,/mnt/data/revised_assets/slide17_img01_c0cebcc5e193.jpg,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image7.jpeg,False,,JPEG,image/jpeg,1260,941,346526,f007b7f963aa0371018de26dce1fdcb2676dab95303898cbd1d0bf0f128a4760,sha256:f007b7f963aa0371,1
DPN02. Attention_Prediction_Expectation:s14:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",14,False,1,embedded-image,27,Content Placeholder 5,,"A plane taking off from a runway

AI-generated content may be incorrect.",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image8.jpeg,False,,JPEG,image/jpeg,414,314,35276,aab5d9ccd7fef4c1e7ac4ab6a92293707b0aece4ebe8442d7717344fcc6fbbc5,sha256:aab5d9ccd7fef4c1,1
DPN02. Attention_Prediction_Expectation:s15:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",15,False,1,embedded-image,11,Content Placeholder 5,,"A close-up of a chest x-ray

AI-generated content may be incorrect.",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image9.png,False,,PNG,image/png,439,328,82980,d630eb1faa534edb006e9550816c75a24d152d80bf6b85de97c08bb49643d1cc,sha256:d630eb1faa534edb,1
DPN02. Attention_Prediction_Expectation:s16:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",16,False,1,embedded-image,5,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image10.gif,False,,GIF,image/gif,480,360,3168551,633bc571422c08bbdea5f38bd8946570137d1dbb5235cbfe31b7c5eed400518c,sha256:633bc571422c08bb,1
DPN02. Attention_Prediction_Expectation:s16:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",16,False,2,embedded-image,12,Picture 2,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image11.gif,False,,GIF,image/gif,300,225,1324599,4f2816bcbb2bf86f2e0b317f2ac3a3a92b0cc5163a6e168d88c4d927ddfe7ec5,sha256:4f2816bcbb2bf86f,1
DPN02. Attention_Prediction_Expectation:s17:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",17,False,1,embedded-image,2,"Derren Brown - Person Swap - 777Skeptic (480p, h264)",,,False,rId6,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image12.png,False,,PNG,image/png,640,480,179669,babb0875d05c345edaee72c5f654a9f750296ad4161628cbc572309976e60790,sha256:babb0875d05c345e,1
DPN02. Attention_Prediction_Expectation:s19:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",19,False,1,embedded-image,6,Image 0,,/mnt/data/revised_assets/slide19_img04_db3fbcce7b66.jpg,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image13.jpg,False,,JPEG,image/jpeg,710,467,72072,784ea82754b40d939f4cb8fd9daaf7d7b82522d5a2ff84b1be24cb5ff30c22e4,sha256:784ea82754b40d93,1
DPN02. Attention_Prediction_Expectation:s20:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",20,False,1,embedded-image,14,Content Placeholder 7,,"A person and person looking at each other

Description automatically generated with medium confidence",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image14.png,False,,PNG,image/png,1416,726,1281645,b4473c4114ccc14e3b5158af508b719292c7525095b510861736100878ceaf1f,sha256:b4473c4114ccc14e,1
DPN02. Attention_Prediction_Expectation:s21:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",21,False,1,embedded-image,6,Picture 5,,53da9263f3e11c3786b3dae73091c2988bb35244_v3.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image15.png,False,,PNG,image/png,1672,941,1861196,463db70e6b0b47c879a3e3d6781f3521471a4558fdbe7600a948772aea89352b,sha256:463db70e6b0b47c8,1
DPN02. Attention_Prediction_Expectation:s22:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",22,False,1,embedded-image,11,Picture 10,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image16.png,False,,PNG,image/png,1672,941,1935628,cdb6c315c9e41625a9613b099a5452efd86a8963f075f551e2541aa2b2dcf393,sha256:cdb6c315c9e41625,1
DPN02. Attention_Prediction_Expectation:s22:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",22,False,2,embedded-image,2,Picture 1,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image17.png,False,,PNG,image/png,828,581,684521,dc0ab8469e44a70b02e6d7a5cbda8b41a6054fc06258e71def8de22bcddd3d15,sha256:dc0ab8469e44a70b,1
DPN02. Attention_Prediction_Expectation:s22:o3,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",22,False,3,embedded-image,4,Picture 3,,,False,rId5,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image18.jpeg,False,r=3536,JPEG,image/jpeg,316,245,42821,490949c4344b6243e5ca8ba45029a81913a7ba0b6be9650676f93d289e529916,sha256:490949c4344b6243,1
DPN02. Attention_Prediction_Expectation:s22:o4,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",22,False,4,embedded-image,3,Picture 2,,,False,rId6,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image19.png,False,,PNG,image/png,329,246,132975,631533afd0ef05b85371294d915c9fad6ccbd100151190565552e19cb5b1c00f,sha256:631533afd0ef05b8,1
DPN02. Attention_Prediction_Expectation:s23:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",23,False,1,embedded-image,5,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image20.png,False,,PNG,image/png,1723,1091,890863,0f0e198bd3670f73c77d66643d1d16b8dd6446e5bc566c40ce07446f535345be,sha256:0f0e198bd3670f73,1
DPN02. Attention_Prediction_Expectation:s26:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",26,False,1,embedded-image,8,Picture 7,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image21.jpeg,False,,JPEG,image/jpeg,1648,1107,531073,5ba4505b4df6b852dae001943c03287acdb586ebbabcaa5ca782ca9c6b7f2e2b,sha256:5ba4505b4df6b852,1
DPN02. Attention_Prediction_Expectation:s26:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",26,False,2,embedded-image,6,Content Placeholder 5,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image22.jpeg,False,,JPEG,image/jpeg,1928,1280,222972,e56b62a4450234e26ae7cbba34ad1c3ab9a110403f1733175e410c3be8aaf15e,sha256:e56b62a4450234e2,1
DPN02. Attention_Prediction_Expectation:s27:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",27,False,1,embedded-image,3,Content Placeholder 5,,"A comparison of a person's face

AI-generated content may be incorrect.",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image23.jpeg,False,,JPEG,image/jpeg,330,345,19527,3c7c785be004d0de7404af433fe1d8884062eff8cb6241d4cf5564b8c8cc0f6c,sha256:3c7c785be004d0de,1
DPN02. Attention_Prediction_Expectation:s27:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",27,False,2,embedded-image,9,Content Placeholder 5,,"A comparison of a person's face

AI-generated content may be incorrect.",False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image24.jpeg,False,,JPEG,image/jpeg,330,345,17759,4746c83a7d152fa2f51c32719211bf08df226321dff446333eb45bfe2ac564d7,sha256:4746c83a7d152fa2,1
DPN02. Attention_Prediction_Expectation:s28:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",28,False,1,embedded-image,8,Content Placeholder 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image25.jpeg,False,,JPEG,image/jpeg,927,514,248026,58627da931fd9fe6ffe357e2b6765f6dfba31e449d0abb59f8b70de084b1ae7c,sha256:58627da931fd9fe6,2
DPN02. Attention_Prediction_Expectation:s28:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",28,False,2,embedded-image,9,Content Placeholder 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image25.jpeg,False,,JPEG,image/jpeg,927,514,248026,58627da931fd9fe6ffe357e2b6765f6dfba31e449d0abb59f8b70de084b1ae7c,sha256:58627da931fd9fe6,2
DPN02. Attention_Prediction_Expectation:s29:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",29,False,1,embedded-image,21,Content Placeholder 5,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image26.gif,False,l=19920;r=14160,GIF,image/gif,500,281,1106831,1391a03629563a35c073375ad0893ddc1ebd42e3996d10596134bd21661a56e4,sha256:1391a03629563a35,1
DPN02. Attention_Prediction_Expectation:s30:o1,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",30,False,1,embedded-image,2,Picture 1,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image27.png,False,,PNG,image/png,522,1080,509862,4754a962ba5e5c1591958d22d074cf2006b81d8f9b12bc2013bfc72bf1e041f8,sha256:4754a962ba5e5c15,1
DPN02. Attention_Prediction_Expectation:s30:o2,DPN02. Attention_Prediction_Expectation.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN02. Attention_Prediction_Expectation.pptx",30,False,2,embedded-image,5,Picture 4,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image28.png,False,,PNG,image/png,234,245,89914,690b9b6024046de5b8e174079bcf82c3024f4c6059c82c002284424bfc1392fe,sha256:690b9b6024046de5,1
